"date","QQQ","SP500","NASDAQ","VIX","MKTRF","SMB","HML","RMW","CMA","RF","MOM","QQQ_log_return"
2022-04-28,323.348327636719,4287.5,12871.5302734375,29.9899997711182,2.44,-0.51,-0.45,0.46,0.1,0.001,-0.42,0.0348997166644569
2022-04-29,308.798065185547,4131.93017578125,12334.6396484375,33.4000015258789,-3.53,0.87,0.59,-0.23,0.66,0.001,0.26,-0.0460426033481074
2022-05-02,313.953765869141,4155.3798828125,12536.01953125,32.3400001525879,0.8,0.39,-1.15,-0.61,-1.32,0.001,-1.79,0.0165581800719066
2022-05-03,314.288940429688,4175.47998046875,12563.759765625,29.25,0.41,0.16,1.62,0.01,1.15,0.001,0.8,0.00106702262990765
2022-05-04,324.915740966797,4300.169921875,12964.8603515625,25.4200000762939,3,-0.47,0.24,0,0.09,0.001,-0.3,0.0332531349107636
2022-05-05,308.551605224609,4146.8701171875,12317.6904296875,31.2000007629395,-3.8,-0.25,2.37,0.59,1.14,0.001,1.24,-0.051676782921108
2022-05-06,304.854949951172,4123.33984375,12144.66015625,30.1900005340576,-0.85,-1.01,1.77,1,1.37,0.001,1.39,-0.012053017675937
2022-05-09,292.926910400391,3991.23999023438,11623.25,34.75,-3.54,-0.06,1.37,4.2,-0.32,0.001,0.09,-0.0399129642154703
2022-05-10,296.485626220703,4001.05004882812,11737.669921875,32.9900016784668,0.2,-0.5,-1.22,-0.66,0.32,0.001,1.03,0.0120756137460853
2022-05-11,287.692352294922,3935.17993164062,11364.240234375,32.560001373291,-1.95,-0.59,2.59,0.7,0.94,0.001,2.03,-0.0301070511034407
2022-05-12,287.012115478516,3930.080078125,11370.9599609375,31.7700004577637,0.17,1.2,-1.23,-0.37,-1.1,0.001,-2.5,-0.00236725890337119
2022-05-13,297.648895263672,4023.88989257812,11805,28.8700008392334,2.76,0.39,-2.2,-2.15,-0.67,0.001,-1.41,0.0363901589849656
2022-05-16,294.198608398438,4008.01000976562,11662.7900390625,27.4699993133545,-0.6,0.09,1.34,0.19,1.32,0.001,1.61,-0.0116595100291761
2022-05-17,301.818725585938,4088.85009765625,11984.51953125,26.1000003814697,2.14,0.94,-0.05,-0.7,-0.32,0.001,-1.45,0.0255715127154232
2022-05-18,287.002349853516,3923.67993164062,11418.150390625,30.9599990844727,-4.04,0.46,1.53,-0.54,0.36,0.001,0.04,-0.0503361873816806
2022-05-19,285.464477539062,3900.7900390625,11388.5,29.3500003814697,-0.34,0.4,-0.8,-1.2,-0.84,0.001,-1.39,-0.00537280394372885
2022-05-20,284.577270507812,3901.36010742188,11354.6201171875,29.4300003051758,-0.05,-0.14,-0.19,-0.1,0.17,0.001,-0.16,-0.0031127816538552
2022-05-23,289.309051513672,3973.75,11535.26953125,28.4799995422363,1.74,-0.92,1.29,-0.03,1.03,0.001,0.92,0.0164906813592056
2022-05-24,283.157745361328,3941.47998046875,11264.4501953125,29.4500007629395,-1.23,-0.47,1.85,1.42,1.12,0.001,2.25,-0.0214913526757288
2022-05-25,287.12060546875,3978.72998046875,11434.740234375,28.3700008392334,1.22,0.74,0.21,-0.54,0.01,0.001,-0.9,0.0138982091477198
2022-05-26,295.075927734375,4057.84008789062,11740.650390625,27.5,2.18,0.03,-0.62,-0.15,-0.31,0.001,-0.89,0.0273303497705131
2022-05-27,304.707092285156,4158.240234375,12131.1298828125,25.7199993133545,2.58,0.04,-1.31,-0.66,-0.25,0.001,-0.75,0.0321182566362994
2022-05-31,303.898712158203,4132.14990234375,12081.3896484375,26.1900005340576,-0.71,-0.39,0.45,0.8,-0.25,0.001,-0.52,-0.00265649981135674
2022-06-01,301.651123046875,4101.22998046875,11994.4599609375,25.6900005340576,-0.75,0.22,0.79,-0.18,1.07,0.003,1.25,-0.00742333430523079
2022-06-02,309.911987304688,4176.81982421875,12316.900390625,24.7199993133545,2.09,0.42,-2.07,-0.45,-1.49,0.003,-1.92,0.0270172173553576
2022-06-03,301.848297119141,4108.5400390625,12012.73046875,24.7900009155273,-1.63,1.01,0.53,-0.78,0.45,0.003,0.83,-0.0263637815020896
2022-06-06,302.853729248047,4121.43017578125,12061.3701171875,25.0699996948242,0.33,0.06,0.65,0.47,0.19,0.003,0.02,0.00332538345031441
2022-06-07,305.466156005859,4160.68017578125,12175.23046875,24.0200004577637,0.99,0.18,-0.14,-1.56,0.67,0.003,0.27,0.00858904297352314
2022-06-08,303.267852783203,4115.77001953125,12086.26953125,23.9599990844727,-1.02,-0.27,-0.53,-0.68,-0.22,0.003,-0.93,-0.00722257257592585
2022-06-09,295.144927978516,4017.82006835938,11754.23046875,26.0900001525879,-2.44,0.44,0.26,0.87,0.15,0.003,1.21,-0.0271499006102474
2022-06-10,284.735015869141,3900.86010742188,11340.01953125,27.75,-3,0.27,0.62,0.31,0.48,0.003,2.48,-0.0359075380985336
2022-06-13,271.495819091797,3749.6298828125,10809.23046875,34.0200004577637,-4.13,-0.47,0.62,1.7,-0.38,0.003,1.96,-0.0476122389233966
2022-06-14,271.988800048828,3735.47998046875,10828.349609375,32.689998626709,-0.25,0.11,0.12,0.11,0.04,0.003,0.39,0.00181414919530365
2022-06-15,278.780822753906,3789.98999023438,11099.150390625,29.6200008392334,1.55,-0.02,-1.65,-0.2,-1.13,0.003,-2.3,0.024665002406123
2022-06-16,267.532989501953,3666.77001953125,10646.099609375,32.9500007629395,-3.52,-1.09,0.03,0.61,-0.66,0.003,0.97,-0.041183007590206
2022-06-17,270.786071777344,3674.84008789062,10798.349609375,31.1299991607666,0.47,0.73,-2.63,0.36,-2,0.003,-3.51,0.0120862221283469
2022-06-21,277.617919921875,3764.7900390625,11069.2998046875,30.1900005340576,2.38,-0.83,0.24,-0.91,0.01,0.003,1.31,0.0249166734804618
2022-06-22,277.212951660156,3759.88989257812,11053.080078125,28.9500007629395,-0.18,0.03,-1.77,0.63,-1.61,0.003,-1.68,-0.00145979019689157
2022-06-23,281.341491699219,3795.72998046875,11232.1904296875,29.0499992370605,1.13,0.3,-3.85,0.5,-1.86,0.003,-3.74,0.0147832150532672
2022-06-24,290.981262207031,3911.73999023438,11607.6201171875,27.2299995422363,3.11,-0.41,-0.04,0.11,-0.33,0.003,-1,0.0336896696189113
2022-06-27,288.847808837891,3900.11010742188,11524.5498046875,26.9500007629395,-0.28,0.77,1.24,-0.29,1.29,0.003,2.42,-0.00735893767175266
2022-06-28,280.047576904297,3821.55004882812,11181.5400390625,28.3600006103516,-2.1,0.04,2.36,-0.68,1.28,0.003,2.88,-0.0309404301351677
2022-06-29,280.304412841797,3818.830078125,11177.8896484375,28.1599998474121,-0.2,-0.59,-1.3,1.09,-0.86,0.003,-0.1,0.000916695078041485
2022-06-30,276.827758789062,3785.3798828125,11028.740234375,28.7099990844727,-0.96,0.51,-0.15,0.89,-0.17,0.003,1.04,-0.0124806979703784
2022-07-01,278.654968261719,3825.330078125,11127.849609375,26.7000007629395,1.15,-0.02,0.1,-0.74,-0.06,0.004,-1.12,0.0065788402554352
2022-07-05,283.425476074219,3831.38989257812,11322.240234375,27.5400009155273,0.49,1.12,-3.34,-1.76,-2.15,0.004,-4.79,0.0169748740074134
2022-07-06,285.242797851562,3845.080078125,11361.849609375,26.7299995422363,0.17,-0.88,-0.72,0.05,-0.32,0.004,0.28,0.00639152225425121
2022-07-07,291.346710205078,3902.6201171875,11621.349609375,26.0799999237061,1.77,0.89,-0.97,-0.84,-1.32,0.004,-0.99,0.0211732620940417
2022-07-08,291.712158203125,3899.3798828125,11635.3095703125,24.6399993896484,-0.07,0.07,-0.07,-0.25,-0.21,0.004,0.47,0.00125355454038445
2022-07-11,285.479888916016,3854.42993164062,11372.599609375,26.1700000762939,-1.39,-0.99,1.59,1.72,1.25,0.004,2.68,-0.0215959715196661
2022-07-12,282.714294433594,3818.80004882812,11264.73046875,27.2900009155273,-0.88,0.85,0.51,0.1,0.84,0.004,-0.66,-0.00973475760110798
2022-07-13,282.131652832031,3801.78002929688,11247.580078125,26.8199996948242,-0.39,0.42,-0.38,0.04,-0.33,0.004,0,-0.00206301137868614
2022-07-14,283.139038085938,3790.3798828125,11251.1904296875,26.3999996185303,-0.41,-0.47,-1,0.78,-0.04,0.004,0.55,0.00356426164162915
2022-07-15,288.275024414062,3863.15991210938,11452.419921875,24.2299995422363,1.95,0.04,0.46,-0.22,-0.39,0.004,-0.68,0.0179768926957511
2022-07-18,285.835418701172,3830.85009765625,11360.0498046875,25.2999992370605,-0.71,0.37,1.02,0.15,-0.09,0.004,0.23,-0.0084987842544475
2022-07-19,294.625793457031,3936.68994140625,11713.150390625,24.5,2.8,0.84,-0.56,-0.27,-0.59,0.004,-1.62,0.0302898682680519
2022-07-20,299.297546386719,3959.89990234375,11897.650390625,23.8799991607666,0.89,1.08,-1.32,-1.48,-1.49,0.004,-2.78,0.0157321626248583
2022-07-21,303.594024658203,3998.94995117188,12059.6103515625,23.1100006103516,0.97,-0.33,-1.6,-0.26,-0.89,0.004,-1.04,0.0142531467154958
2022-07-22,298.270355224609,3961.6298828125,11834.1103515625,23.0300006866455,-1.19,-0.84,1.38,1.74,1.52,0.004,2.28,-0.0176910561850505
2022-07-25,296.571533203125,3966.84008789062,11782.669921875,23.3600006103516,0.11,0.1,1.68,0.65,0.52,0.004,2.15,-0.005711859481492
2022-07-26,290.744262695312,3921.05004882812,11562.5703125,24.6900005340576,-1.32,0.34,1.06,0.57,1.16,0.004,2.38,-0.01984438960692
2022-07-27,303.030975341797,4023.61010742188,12032.419921875,23.2399997711182,2.72,0.16,-1.26,-0.2,-1.34,0.004,-1.79,0.0413909707073161
2022-07-28,305.994018554688,4072.42993164062,12162.58984375,22.3299999237061,1.19,-0.04,-0.87,0.15,-0.87,0.004,-0.13,0.00973052541925679
2022-07-29,311.574462890625,4130.2900390625,12390.6904296875,21.3299999237061,1.44,-0.88,0.45,0.49,-1.16,0.004,-0.49,0.0180728013039229
2022-08-01,311.386749267578,4118.6298828125,12368.98046875,22.8400001525879,-0.19,0.18,-0.26,0.17,0.34,0.008,-0.47,-0.000602649491058038
2022-08-02,310.458343505859,4091.18994140625,12348.759765625,23.9300003051758,-0.49,0.58,-1.4,-2.16,-0.46,0.008,-1.04,-0.00298597339535611
2022-08-03,318.912933349609,4155.169921875,12668.16015625,21.9500007629395,1.67,0.28,-1.92,-1.49,-0.7,0.008,-3.08,0.0268683963509213
2022-08-04,320.404296875,4151.93994140625,12720.580078125,21.4400005340576,-0.06,0.41,-1.64,-1.31,-0.86,0.008,-1.45,0.00466549675208139
2022-08-05,317.786987304688,4145.18994140625,12657.5498046875,21.1499996185303,-0.05,0.94,-0.06,-1.27,-0.23,0.008,-0.14,-0.00820231898846568
2022-08-08,316.759735107422,4140.06005859375,12644.4599609375,21.2900009155273,0,0.97,-0.08,-0.45,0.22,0.008,-0.89,-0.003237754001014
2022-08-09,313.174438476562,4122.47021484375,12493.9296875,21.7700004577637,-0.68,-1.37,2.11,0.87,1.27,0.008,2.69,-0.0113832063589268
2022-08-10,321.915435791016,4210.240234375,12854.7998046875,19.7399997711182,2.36,0.76,-1.6,-1.39,-1.36,0.008,-2.99,0.0275285425597076
2022-08-11,320.088287353516,4207.27001953125,12779.91015625,20.2000007629395,-0.07,0.21,1.64,0.75,0.89,0.008,0.78,-0.00569203356558035
2022-08-12,326.320556640625,4280.14990234375,13047.1904296875,19.5300006866455,1.76,0.49,-0.74,-0.65,-0.53,0.008,-0.66,0.0192833450993506
2022-08-15,328.957611083984,4297.14013671875,13128.0498046875,19.9500007629395,0.38,-0.02,-0.63,-0.18,-0.01,0.008,-0.03,0.00804869995454016
2022-08-16,328.187286376953,4305.2001953125,13102.5498046875,19.6900005340576,0.19,-0.15,0.7,1.03,0.52,0.008,0.2,-0.00234446029436697
2022-08-17,324.443939208984,4274.0400390625,12938.1201171875,19.8999996185303,-0.93,-0.92,1.04,1.28,0.66,0.008,2.36,-0.0114716797878707
2022-08-18,325.224243164062,4283.740234375,12965.33984375,19.5599994659424,0.27,0.35,0.46,0.79,0.08,0.008,1.2,0.00240216267771931
2022-08-19,318.883331298828,4228.47998046875,12705.2197265625,20.6000003814697,-1.5,-0.94,0.97,1.06,1.25,0.008,2.44,-0.019689620087223
2022-08-22,310.488006591797,4137.990234375,12381.5703125,23.7999992370605,-2.14,-0.04,0.38,0.19,0.2,0.008,1.53,-0.0266800287686593
2022-08-23,310.231201171875,4128.72998046875,12381.2998046875,24.1100006103516,-0.11,0.12,0.32,-0.37,-0.19,0.008,0.16,-0.00082744478135055
2022-08-24,311.129974365234,4140.77001953125,12431.5302734375,22.8199996948242,0.4,0.52,-0.62,-1.44,-0.48,0.008,-0.83,0.00289291914449041
2022-08-25,316.63134765625,4199.1201171875,12639.26953125,21.7800006866455,1.45,0.12,-0.01,0.15,-0.38,0.008,-0.79,0.017527407111734
2022-08-26,303.653259277344,4057.65991210938,12141.7099609375,25.5599994659424,-3.38,-0.27,1.68,0.22,0.85,0.008,1.95,-0.0418517000381557
2022-08-29,300.660552978516,4030.61010742188,12017.669921875,26.2099990844727,-0.72,-0.39,0.43,0.25,0.43,0.008,0.62,-0.00990455853742667
2022-08-30,297.312316894531,3986.15991210938,11883.1396484375,26.2099990844727,-1.11,-0.38,-0.24,-0.24,0.12,0.008,-0.87,-0.0111987390898509
2022-08-31,295.583892822266,3955,11816.2001953125,25.8700008392334,-0.74,0.23,-0.44,-0.63,-0.13,0.008,-0.26,-0.00583046050999236
2022-09-01,295.712249755859,3966.85009765625,11785.1298828125,25.5599994659424,-0.01,-1.04,-0.29,0.62,0.55,0.009,0.12,0.000434154483234472
2022-09-02,291.534393310547,3924.26000976562,11630.8603515625,25.4699993133545,-0.99,0.11,1.06,-0.06,0.26,0.009,0.69,-0.0142288661230312
2022-09-06,289.440460205078,3908.18994140625,11544.91015625,26.9099998474121,-0.51,-0.54,-0.51,-0.17,-0.7,0.009,0.31,-0.00720837454370393
2022-09-07,295.287536621094,3979.8701171875,11791.900390625,24.6399993896484,1.92,0.41,-1.53,-1.3,-0.54,0.009,-1.87,0.0199999704082074
2022-09-08,296.818481445312,4006.17993164062,11862.1298828125,23.6100006103516,0.78,-0.15,-0.2,-1.29,-1.02,0.009,-1.28,0.0051711963368799
2022-09-09,303.307586669922,4067.36010742188,12112.3095703125,22.7900009155273,1.67,0.38,-0.52,-0.1,-0.49,0.009,-1.12,0.0216266497550173
2022-09-12,306.912567138672,4110.41015625,12266.41015625,23.8700008392334,1.07,0.25,-0.17,-0.13,-0.13,0.009,-0.13,0.0118154813005553
2022-09-13,290.082458496094,3932.68994140625,11633.5703125,27.2700004577637,-4.29,0.05,1.44,-0.3,0.89,0.009,1.91,-0.05639768722539
2022-09-14,292.3837890625,3946.01000976562,11719.6796875,26.1599998474121,0.44,-0.18,-0.28,-0.73,-0.43,0.009,0.43,0.00790206317062658
2022-09-15,287.514495849609,3901.35009765625,11552.3603515625,26.2700004577637,-1.03,0.39,0.54,-0.35,0.23,0.009,-0.09,-0.0167940060631846
2022-09-16,285.756408691406,3873.330078125,11448.400390625,26.2999992370605,-0.98,-0.75,0.85,1.68,0.95,0.009,1.59,-0.00613354927291532
2022-09-19,287.981719970703,3899.88989257812,11535.01953125,25.7600002288818,0.72,-0.08,0.67,0.61,-0.07,0.009,0.78,0.00775727575765117
2022-09-20,285.686157226562,3855.92993164062,11425.0498046875,27.1599998474121,-1.16,-0.3,0.06,-0.12,0.33,0.009,1.29,-0.00800314986429829
2022-09-21,280.570648193359,3789.92993164062,11220.1904296875,27.9899997711182,-1.68,0.33,0.08,0.38,0.1,0.009,0.62,-0.0180682974662476
2022-09-22,277.117523193359,3757.98999023438,11066.8095703125,27.3500003814697,-1.14,-1.16,0.42,1.16,0.91,0.009,1.71,-0.012383870801175
2022-09-23,272.605560302734,3693.22998046875,10867.9296875,29.9200000762939,-1.85,-0.48,-0.8,0.19,-0.25,0.009,-0.81,-0.0164157713159838
2022-09-26,271.477569580078,3655.0400390625,10802.919921875,32.2599983215332,-1.02,-0.06,-0.75,0.18,-0.41,0.009,0.72,-0.00414639703675679
2022-09-27,271.58642578125,3647.2900390625,10829.5,32.5999984741211,-0.05,0.58,-0.93,-0.63,-0.9,0.009,-0.12,0.000400896408377704
2022-09-28,276.988830566406,3719.0400390625,11051.6396484375,30.1800003051758,2.15,0.92,-0.33,-0.87,-0.71,0.009,-1.35,0.0196967667879289
2022-09-29,269.003875732422,3640.46997070312,10737.509765625,31.8400001525879,-2.17,-0.28,0.87,0.44,0.5,0.009,0.88,-0.0292513950841258
2022-09-30,264.442504882812,3585.6201171875,10575.6201171875,31.6200008392334,-1.42,0.59,0.27,-0.66,-0.09,0.009,0.5,-0.0171019325996209
2022-10-03,270.646392822266,3678.42993164062,10815.4296875,30.1000003814697,2.55,0.01,0.68,0.9,0.36,0.011,-0.17,0.0231892904965134
2022-10-04,279.155731201172,3790.92993164062,11176.41015625,29.0699996948242,3.3,0.72,-0.07,-1.04,-0.3,0.011,-2.29,0.0309566571250208
2022-10-05,279.00732421875,3783.28002929688,11148.6396484375,28.5499992370605,-0.22,-0.37,0.06,0.35,0.16,0.011,0.49,-0.000531769290274653
2022-10-06,276.810760498047,3744.52001953125,11073.3095703125,30.5200004577637,-0.86,0.46,0.12,-0.11,-0.47,0.011,0.01,-0.00790393553731583
2022-10-07,266.263092041016,3639.65991210938,10652.400390625,31.3600006103516,-2.91,-0.23,1.68,0.97,1.46,0.011,2.1,-0.0388492098198201
2022-10-10,263.601470947266,3612.38989257812,10542.099609375,32.4500007629395,-0.81,0.24,0.76,1.52,0.4,0.011,1.31,-0.010046504962153
2022-10-11,259.980041503906,3588.84008789062,10426.1904296875,33.6300010681152,-0.7,0.62,0.32,0.57,0.65,0.011,0.9,-0.0138335182150655
2022-10-12,259.891021728516,3577.03002929688,10417.099609375,33.5699996948242,-0.27,0.02,0.02,-0.02,0.01,0.011,-0.6,-0.000342468671778562
2022-10-13,265.986083984375,3669.90991210938,10649.150390625,31.9400005340576,2.4,-0.27,1.57,0.55,0.95,0.011,0.58,0.0231815956141928
2022-10-14,257.991241455078,3583.07006835938,10321.3896484375,32.0200004577637,-2.46,-0.21,1.2,0.53,1.58,0.011,0.75,-0.0305183550681214
2022-10-17,266.510498046875,3677.94995117188,10675.7998046875,31.3700008392334,2.74,0.37,-1.43,-1.01,-1.18,0.011,-2.09,0.0324879986291675
2022-10-18,268.618011474609,3719.97998046875,10772.400390625,30.5,1.19,-0.13,0.01,-0.43,0.03,0.011,-0.29,0.00787670358241233
2022-10-19,267.638458251953,3695.15991210938,10680.509765625,30.7600002288818,-0.87,-1.2,1.21,0.7,0.77,0.011,1.96,-0.00365330533964148
2022-10-20,266.27294921875,3665.78002929688,10614.83984375,29.9799995422363,-0.8,-0.33,-0.43,-0.61,0.12,0.011,-0.59,-0.00511512581083018
2022-10-21,272.516510009766,3752.75,10859.7197265625,29.6900005340576,2.3,-0.05,0.1,0.61,-0.21,0.011,0.28,0.0231772919018196
2022-10-24,275.514526367188,3797.34008789062,10952.6103515625,29.8500003814697,1.03,-0.63,0.44,1.16,0.48,0.011,0.79,0.0109411550287817
2022-10-25,281.213806152344,3859.11010742188,11199.1201171875,28.4599990844727,1.78,1.02,-1.52,-1.19,-1.22,0.011,-2.93,0.020474901512797
2022-10-26,275.000030517578,3830.60009765625,10970.990234375,27.2800006866455,-0.66,0.7,0.89,-0.8,0.67,0.011,0.49,-0.0223440473617718
2022-10-27,269.993347167969,3807.30004882812,10792.669921875,27.3899993896484,-0.54,0.43,1.06,-0.36,0.52,0.011,0.51,-0.0183738900634092
2022-10-28,278.25537109375,3901.06005859375,11102.4501953125,25.75,2.33,0.05,-0.33,0.38,0.61,0.011,0.04,0.0301419745153764
2022-10-31,275.019775390625,3871.97998046875,10988.150390625,25.8799991607666,-0.67,0.47,0.75,-0.21,0.49,0.011,0.74,-0.0116962874990456
2022-11-01,272.209747314453,3856.10009765625,10890.849609375,25.8099994659424,-0.35,0.44,0.78,-0.01,0.4,0.014,-0.11,-0.0102701066318023
2022-11-02,262.879150390625,3759.68994140625,10524.7998046875,25.8600006103516,-2.67,-0.87,1.61,0.21,1.05,0.014,2.16,-0.0348784766055026
2022-11-03,257.743835449219,3719.88989257812,10342.9404296875,25.2999992370605,-1.03,0.39,0.31,-0.13,0.06,0.014,0.5,-0.0197282165269916
2022-11-04,261.889709472656,3770.55004882812,10475.25,24.5499992370605,1.16,-0.25,1.27,2.21,0.63,0.014,0.23,0.0159572530947205
2022-11-07,264.76904296875,3806.80004882812,10564.51953125,24.3500003814697,0.87,-0.34,0.61,1.06,0.94,0.014,0.18,0.0109344510880378
2022-11-08,266.698516845703,3828.11010742188,10616.2001953125,25.5400009155273,0.5,-0.55,-0.36,-0.19,0.06,0.014,-0.29,0.00726096002807353
2022-11-09,260.544067382812,3748.57006835938,10353.169921875,26.0900001525879,-2.25,-0.52,0.55,0.95,1.06,0.014,1.64,-0.0233468585350103
2022-11-10,279.769195556641,3956.3701171875,11114.150390625,23.5300006866455,5.68,1.01,-3.11,-0.67,-2.73,0.014,-6.69,0.0711929501584372
2022-11-11,284.924224853516,3992.92993164062,11323.330078125,22.5200004577637,1.07,0.17,-1.08,-0.9,-1.14,0.014,-4.59,0.0182583055474836
2022-11-14,282.430877685547,3957.25,11196.2197265625,23.7299995422363,-0.95,-0.25,0.26,0.54,0.42,0.014,1.79,-0.008789427321795
2022-11-15,286.339233398438,3991.72998046875,11358.41015625,24.5400009155273,1.03,0.46,-0.7,-0.49,-0.51,0.014,-1.63,0.0137433987981401
2022-11-16,282.430877685547,3958.7900390625,11183.66015625,24.1100006103516,-1.03,-1.07,0.57,1.19,0.93,0.014,2.69,-0.0137433987981401
2022-11-17,281.807495117188,3946.56005859375,11144.9599609375,23.9300003051758,-0.42,-0.29,0.58,1.38,0.75,0.014,1.65,-0.00220964348419983
2022-11-18,281.817352294922,3965.34008789062,11146.0595703125,23.1200008392334,0.4,-0.09,0.08,0.4,0.62,0.014,1.31,3.49777969539389e-05
2022-11-21,278.918304443359,3949.93994140625,11024.509765625,22.3600006103516,-0.53,-0.21,0.99,0.48,1.1,0.014,1.63,-0.0103402508735995
2022-11-22,282.935546875,4003.580078125,11174.41015625,21.2900009155273,1.35,-0.38,0.43,0.72,-0.23,0.014,-0.06,0.014300198818761
2022-11-23,285.775207519531,4027.26000976562,11285.3203125,20.3500003814697,0.63,-0.24,-0.94,-0.75,-0.57,0.014,-1.84,0.00998639192956308
2022-11-25,283.895233154297,4026.1201171875,11226.3603515625,20.5,-0.02,0.27,0.43,-0.16,0.14,0.014,0.66,-0.00660024131781078
2022-11-28,279.729614257812,3963.93994140625,11049.5,22.2099990844727,-1.55,-0.47,-0.2,0.3,0.29,0.014,0.79,-0.0147817995067694
2022-11-29,277.612182617188,3957.6298828125,10983.7802734375,21.8899993896484,-0.18,0.34,1.03,0.19,0.48,0.014,0.39,-0.00759836007273851
2022-11-30,290.267395019531,4080.11010742188,11468,20.5799999237061,3.12,-0.15,-2.07,-0.77,-1.41,0.014,-2.82,0.0445774367650671
2022-12-01,290.623596191406,4076.57006835938,11482.4501953125,19.8400001525879,-0.02,0.04,-0.69,-0.32,-0.32,0.016,-0.64,0.00122639607743835
2022-12-02,289.465942382812,4071.69995117188,11461.5,19.0599994659424,-0.08,0.84,-0.55,-0.42,0.31,0.016,0.21,-0.00399129882007188
2022-12-05,284.607666015625,3998.84008789062,11239.9404296875,20.75,-2.02,-0.55,-0.51,0.87,0.97,0.016,0.72,-0.0169260258022623
2022-12-06,278.71044921875,3941.26000976562,11014.8896484375,22.1700000762939,-1.51,-0.02,1.16,0.82,0.71,0.016,1.54,-0.0209381949017153
2022-12-07,277.572631835938,3933.919921875,10958.5498046875,22.6800003051758,-0.24,-0.17,-0.34,0.08,-0.21,0.016,0.55,-0.00409079121153688
2022-12-08,280.857635498047,3963.51000976562,11082,22.2900009155273,0.77,-0.09,-1.22,-0.57,-0.63,0.016,-1.31,0.0117652704272535
2022-12-09,279.066680908203,3934.3798828125,11004.6201171875,22.8299999237061,-0.8,-0.53,0.36,0.24,0.14,0.016,-0.56,-0.0063971527760085
2022-12-12,282.5693359375,3990.56005859375,11143.740234375,25,1.41,-0.28,-0.16,-0.24,-0.13,0.016,0.06,0.0124732044822053
2022-12-13,285.606994628906,4019.64990234375,11256.8095703125,22.5499992370605,0.66,0.08,-0.74,-0.28,-0.59,0.016,-1.24,0.0106927637444221
2022-12-14,283.489562988281,3995.32006835938,11170.8896484375,21.1399993896484,-0.56,0.04,-0.43,-0.15,-0.08,0.016,0.21,-0.0074414135291283
2022-12-15,273.970977783203,3895.75,10810.5302734375,22.8299999237061,-2.57,-0.11,1.37,0.26,0.36,0.016,1.63,-0.0341531273551334
2022-12-16,271.358825683594,3852.36010742188,10705.41015625,22.6200008392334,-1.02,0.55,0.19,-0.05,0.4,0.016,0.35,-0.00958015520679822
2022-12-19,267.545257568359,3817.65991210938,10546.0302734375,22.4200000762939,-1.01,-0.62,1.24,0.68,1.18,0.016,2.08,-0.0141532858750777
2022-12-20,267.337036132812,3821.6201171875,10547.1103515625,21.4799995422363,0.13,0.25,0.25,-0.5,0.46,0.016,0.64,-0.000778569223610859
2022-12-21,271.214996337891,3878.43994140625,10709.3701171875,20.0699996948242,1.52,0.14,-0.13,0.37,-0.28,0.016,-0.07,0.0144016807952685
2022-12-22,264.579681396484,3822.38989257812,10476.1201171875,21.9699993133545,-1.52,0.21,0.37,-0.08,0.87,0.016,0.93,-0.0247693919210503
2022-12-23,265.1748046875,3844.82006835938,10497.8603515625,20.8700008392334,0.51,-0.34,1.16,0.86,0.46,0.016,0.98,0.00224679000178618
2022-12-27,261.425628662109,3829.25,10353.23046875,21.6499996185303,-0.51,-0.44,1.42,1.16,1.22,0.016,2.15,-0.0142394086162927
2022-12-28,257.974151611328,3783.21997070312,10213.2900390625,22.1399993896484,-1.23,-0.3,-0.29,-0.96,-0.04,0.016,-0.32,-0.0132904478835458
2022-12-29,264.262298583984,3849.28002929688,10478.08984375,21.4400005340576,1.87,1.03,-1.07,-1.02,-0.82,0.016,-2.67,0.0240827727898401
2022-12-30,264.103637695312,3839.5,10466.48046875,21.6700000762939,-0.22,0.14,-0.03,-0.54,0,0.016,-0.25,-0.000600571999618715
2023-01-03,262.318328857422,3824.13989257812,10386.98046875,22.8999996185303,-0.47,0.05,-0.12,0.25,0.52,0.017,-1.15,-0.00678283124950863
2023-01-04,263.567993164062,3852.96997070312,10458.759765625,22.0100002288818,0.81,0.56,0.04,-0.78,0,0.017,-2.09,0.00475261137825189
2023-01-05,259.442016601562,3808.10009765625,10305.240234375,22.4599990844727,-1.14,0.15,1.21,0.78,0.8,0.017,1.22,-0.0157781383981392
2023-01-06,266.60302734375,3895.080078125,10569.2900390625,21.1299991607666,2.21,-0.01,0.04,0.85,0.14,0.017,-0.09,0.0272275281876997
2023-01-09,268.328796386719,3892.09008789062,10635.650390625,21.9699993133545,0.04,0.35,-1.24,-0.69,-1,0.017,-2.03,0.00645231767388843
2023-01-10,270.600067138672,3919.25,10742.6298828125,20.5799999237061,0.8,0.86,-0.57,-0.46,-0.47,0.017,-1.02,0.00842888311511647
2023-01-11,275.281494140625,3969.61010742188,10931.669921875,21.0900001525879,1.26,0.02,-0.82,-0.18,-1.02,0.017,-1.74,0.0171522253396859
2023-01-12,276.769226074219,3983.169921875,11001.099609375,18.8299999237061,0.46,1.4,-0.3,-1.12,-0.51,0.017,-0.59,0.00538985089857302
2023-01-13,278.673522949219,3999.09008789062,11079.16015625,18.3500003814697,0.46,0.23,-0.29,-0.21,-0.26,0.017,-0.21,0.00685688791337036
